id,event_id,timestamp,source_ip,dest_ip,port,protocol,threat_type,severity,attack_category,confidence,details,dataset,country,city,latitude,longitude,dest_country,dest_city,dest_latitude,dest_longitude
446,87947,13:50:38,99.129.201.144,250.225.67.101,445,HTTP,DNS Tunneling,Critical,DNS,0.93,Detected DNS Tunneling from external source,OpenThreatExchange (AlienVault OTX) Data Pulses,Japan,Tokyo,35.6895,139.6917,South Africa,Johannesburg,-26.2041,28.0473
445,44276,13:50:38,89.200.29.246,21.137.254.88,443,ICMP,Port Scan,Critical,Email,0.88,Detected Port Scan from internal source,CIRT Threat Intelligence Feeds,Canada,Toronto,43.65107,-79.347015,Brazil,São Paulo,-23.5505,-46.6333
444,33358,13:50:38,150.231.175.245,28.174.67.202,139,TCP,Zero-Day Exploit,Critical,DNS,1.0,Detected Zero-Day Exploit from internal source,CIRT Threat Intelligence Feeds,United Kingdom,London,51.5074,-0.1278,United States,San Francisco,37.7749,-122.4194
443,74642,13:50:38,83.97.238.141,183.46.143.102,8080,HTTP,XSS Attempt,Critical,Network,0.99,Detected XSS Attempt from internal source,CIRT Threat Intelligence Feeds,United States,San Francisco,37.7749,-122.4194,India,Bengaluru,12.9716,77.5946
442,53428,13:50:38,121.49.42.227,102.206.196.183,22,TCP,Zero-Day Exploit,Critical,Endpoint,0.99,Detected Zero-Day Exploit from external source,Honeynet Project Honeypot Datasets,United Kingdom,London,51.5074,-0.1278,India,Mumbai,19.076,72.8777
441,67005,13:50:36,167.233.91.62,1.125.26.158,8080,DNS,SQL Injection,Critical,Email,0.93,Detected SQL Injection from internal source,DShield / SANS Internet Storm Center Logs,India,Bengaluru,12.9716,77.5946,Brazil,São Paulo,-23.5505,-46.6333
440,25572,13:50:36,229.41.182.249,106.187.232.168,445,HTTPS,DDoS Attack,Critical,Endpoint,0.99,Detected DDoS Attack from internal source,CAIDA UCSD Network Telescope,Germany,Frankfurt,50.1109,8.6821,United States,San Francisco,37.7749,-122.4194
439,73156,13:50:36,203.152.28.153,6.213.188.214,21,HTTP,Botnet Activity,Critical,Endpoint,0.98,Detected Botnet Activity from external source,Shadowserver Foundation Public Datasets,Germany,Frankfurt,50.1109,8.6821,Australia,Sydney,-33.8688,151.2093
438,40470,13:50:36,135.209.99.238,46.236.189.97,3306,HTTPS,Brute Force,Critical,DNS,0.96,Detected Brute Force from external source,RIPE Atlas Measurement Data,South Africa,Johannesburg,-26.2041,28.0473,Canada,Toronto,43.65107,-79.347015
437,85918,13:50:36,135.48.5.105,106.225.10.249,8080,HTTPS,Zero-Day Exploit,High,Network,0.71,Detected Zero-Day Exploit from internal source,Rapid7 Project Sonar,Brazil,São Paulo,-23.5505,-46.6333,India,Bengaluru,12.9716,77.5946
436,47520,13:50:36,183.89.178.154,202.65.128.76,123,HTTPS,XSS Attempt,Critical,Endpoint,0.98,Detected XSS Attempt from internal source,CERT NetFlow & Incident Datasets,United States,San Francisco,37.7749,-122.4194,Singapore,Singapore,1.3521,103.8198
435,88541,13:50:36,108.36.116.126,29.200.200.97,123,HTTP,SQL Injection,Critical,Endpoint,1.0,Detected SQL Injection from external source,FireHOL IP Blacklist Aggregator Feeds,Japan,Tokyo,35.6895,139.6917,Singapore,Singapore,1.3521,103.8198
434,72299,13:50:36,9.161.92.79,123.116.93.232,25,DNS,Zero-Day Exploit,Critical,Endpoint,1.0,Detected Zero-Day Exploit from external source,CERT NetFlow & Incident Datasets,Australia,Sydney,-33.8688,151.2093,United States,San Francisco,37.7749,-122.4194
433,82488,13:50:36,125.121.146.63,42.86.16.47,123,HTTP,Brute Force,Critical,Web,0.99,Detected Brute Force from external source,Honeynet Project Honeypot Datasets,Brazil,São Paulo,-23.5505,-46.6333,Germany,Frankfurt,50.1109,8.6821
432,86276,13:50:35,229.188.182.227,223.125.152.101,8080,ICMP,Data Exfiltration,Critical,Network,0.99,Detected Data Exfiltration from external source,DShield / SANS Internet Storm Center Logs,South Africa,Johannesburg,-26.2041,28.0473,Japan,Tokyo,35.6895,139.6917
431,91599,13:50:35,47.192.177.98,53.200.166.149,8080,TCP,Port Scan,Critical,Network,1.0,Detected Port Scan from internal source,RIPE Atlas Measurement Data,Singapore,Singapore,1.3521,103.8198,India,Mumbai,19.076,72.8777
430,51388,13:50:35,117.72.41.168,156.153.143.28,443,ICMP,Malware Download,Critical,Application,0.99,Detected Malware Download from external source,MAWI Packet Trace Archive,Canada,Toronto,43.65107,-79.347015,South Africa,Johannesburg,-26.2041,28.0473
429,51260,13:50:33,69.39.167.197,198.15.208.228,53,DNS,DNS Tunneling,Critical,Email,0.98,Detected DNS Tunneling from internal source,Honeynet Project Honeypot Datasets,Brazil,São Paulo,-23.5505,-46.6333,Japan,Tokyo,35.6895,139.6917
428,49781,13:50:33,54.241.193.132,196.144.184.35,53,ICMP,Malware Download,Critical,Network,0.99,Detected Malware Download from external source,CIRT Threat Intelligence Feeds,India,Mumbai,19.076,72.8777,United Kingdom,London,51.5074,-0.1278
427,29518,13:50:33,207.219.214.249,38.4.243.38,5432,HTTPS,SQL Injection,Critical,Endpoint,0.98,Detected SQL Injection from internal source,MAWI Packet Trace Archive,India,Bengaluru,12.9716,77.5946,India,Mumbai,19.076,72.8777
426,39572,13:50:33,182.209.206.169,51.119.186.13,80,ICMP,Brute Force,Critical,Email,1.0,Detected Brute Force from external source,Rapid7 Project Sonar,United States,San Francisco,37.7749,-122.4194,United Kingdom,London,51.5074,-0.1278
425,50503,13:50:33,101.82.57.90,58.137.93.3,5432,ICMP,Privilege Escalation,Critical,Application,0.94,Detected Privilege Escalation from external source,CAIDA UCSD Network Telescope,Brazil,São Paulo,-23.5505,-46.6333,Japan,Tokyo,35.6895,139.6917
424,14493,13:50:33,108.118.136.47,57.244.29.72,25,HTTP,Zero-Day Exploit,Critical,Endpoint,1.0,Detected Zero-Day Exploit from internal source,FireHOL IP Blacklist Aggregator Feeds,South Africa,Johannesburg,-26.2041,28.0473,India,Bengaluru,12.9716,77.5946
423,88312,13:50:33,45.180.248.19,31.84.25.163,443,DNS,Port Scan,Critical,Email,0.96,Detected Port Scan from internal source,OpenThreatExchange (AlienVault OTX) Data Pulses,Japan,Tokyo,35.6895,139.6917,United Kingdom,London,51.5074,-0.1278
422,97227,13:50:31,249.5.118.127,13.221.233.224,5432,DNS,Malware Download,Critical,Application,0.91,Detected Malware Download from internal source,MAWI Packet Trace Archive,Australia,Sydney,-33.8688,151.2093,United States,San Francisco,37.7749,-122.4194
421,87887,13:50:31,235.237.88.173,31.57.254.218,80,HTTP,Zero-Day Exploit,Critical,Endpoint,0.94,Detected Zero-Day Exploit from internal source,Spamhaus DROP / EDROP Threat Feeds,India,Bengaluru,12.9716,77.5946,India,Mumbai,19.076,72.8777
420,55394,13:50:31,132.202.47.145,130.119.107.242,8080,TCP,Ransomware,Critical,Endpoint,0.98,Detected Ransomware from internal source,Shadowserver Foundation Public Datasets,Singapore,Singapore,1.3521,103.8198,United States,San Francisco,37.7749,-122.4194
419,65068,13:50:31,48.16.11.45,105.141.107.55,5432,HTTPS,Phishing,Critical,Network,1.0,Detected Phishing from internal source,CAIDA UCSD Network Telescope,Singapore,Singapore,1.3521,103.8198,Canada,Toronto,43.65107,-79.347015
418,25409,13:50:31,103.119.233.199,133.214.12.126,5432,UDP,DNS Tunneling,Critical,Network,0.97,Detected DNS Tunneling from external source,RIPE Atlas Measurement Data,Singapore,Singapore,1.3521,103.8198,United Kingdom,London,51.5074,-0.1278
417,10619,13:50:31,168.159.122.209,140.15.195.152,3306,HTTP,DDoS Attack,Critical,DNS,1.0,Detected DDoS Attack from external source,CAIDA UCSD Network Telescope,South Africa,Johannesburg,-26.2041,28.0473,India,Bengaluru,12.9716,77.5946
416,73691,13:50:31,170.79.240.55,74.207.101.150,22,ICMP,DDoS Attack,Critical,DNS,1.0,Detected DDoS Attack from external source,RIPE Atlas Measurement Data,United States,New York,40.7128,-74.006,Australia,Sydney,-33.8688,151.2093
415,84613,13:50:31,207.206.231.67,7.230.158.224,22,UDP,Phishing,Critical,Email,0.99,Detected Phishing from external source,DShield / SANS Internet Storm Center Logs,United States,San Francisco,37.7749,-122.4194,Canada,Toronto,43.65107,-79.347015
414,87258,13:50:31,58.128.146.251,29.128.151.47,22,ICMP,Port Scan,Critical,DNS,0.99,Detected Port Scan from external source,OpenThreatExchange (AlienVault OTX) Data Pulses,United States,New York,40.7128,-74.006,Germany,Frankfurt,50.1109,8.6821
413,24876,13:50:31,47.14.242.167,73.131.108.249,21,UDP,XSS Attempt,Medium,DNS,0.59,Detected XSS Attempt from internal source,OpenThreatExchange (AlienVault OTX) Data Pulses,United States,San Francisco,37.7749,-122.4194,Germany,Frankfurt,50.1109,8.6821
412,21104,13:50:31,88.7.101.249,220.188.111.179,25,HTTPS,Zero-Day Exploit,Critical,Network,0.96,Detected Zero-Day Exploit from internal source,RIPE Atlas Measurement Data,Germany,Frankfurt,50.1109,8.6821,United Kingdom,London,51.5074,-0.1278
411,84333,13:50:31,121.145.26.226,234.75.215.76,8080,DNS,Zero-Day Exploit,Critical,Network,0.98,Detected Zero-Day Exploit from internal source,Shadowserver Foundation Public Datasets,United States,San Francisco,37.7749,-122.4194,Brazil,São Paulo,-23.5505,-46.6333
410,44532,13:50:31,193.157.185.50,133.207.59.108,22,HTTP,Brute Force,Critical,Network,1.0,Detected Brute Force from external source,Team Cymru Malware & ASN Intelligence,Canada,Toronto,43.65107,-79.347015,Singapore,Singapore,1.3521,103.8198
409,98885,13:50:31,74.231.39.61,82.201.236.8,8080,ICMP,DNS Tunneling,Critical,Application,0.99,Detected DNS Tunneling from external source,CIRT Threat Intelligence Feeds,Singapore,Singapore,1.3521,103.8198,United Kingdom,London,51.5074,-0.1278
408,87075,13:50:31,100.60.110.192,98.61.201.145,3306,DNS,SQL Injection,Critical,Endpoint,1.0,Detected SQL Injection from internal source,Spamhaus DROP / EDROP Threat Feeds,United States,New York,40.7128,-74.006,United Kingdom,London,51.5074,-0.1278
407,91028,13:50:31,1.171.251.165,143.82.151.134,3306,UDP,Port Scan,Critical,Network,1.0,Detected Port Scan from external source,Rapid7 Project Sonar,United Kingdom,London,51.5074,-0.1278,Brazil,São Paulo,-23.5505,-46.6333
406,73327,13:50:29,79.242.123.179,79.132.240.156,443,HTTP,Privilege Escalation,Critical,Web,0.97,Detected Privilege Escalation from internal source,Team Cymru Malware & ASN Intelligence,United Kingdom,London,51.5074,-0.1278,United States,New York,40.7128,-74.006
405,54743,13:50:29,50.125.209.38,126.209.178.85,21,DNS,DNS Tunneling,Critical,Web,0.99,Detected DNS Tunneling from internal source,CIRT Threat Intelligence Feeds,South Africa,Johannesburg,-26.2041,28.0473,Germany,Frankfurt,50.1109,8.6821
404,14381,13:50:29,143.103.11.211,85.243.117.113,53,HTTP,DNS Tunneling,Critical,DNS,0.99,Detected DNS Tunneling from external source,FireHOL IP Blacklist Aggregator Feeds,South Africa,Johannesburg,-26.2041,28.0473,Japan,Tokyo,35.6895,139.6917
403,21756,13:50:29,15.56.6.228,59.166.57.248,443,DNS,DDoS Attack,Critical,Email,1.0,Detected DDoS Attack from external source,Spamhaus DROP / EDROP Threat Feeds,United States,New York,40.7128,-74.006,Australia,Sydney,-33.8688,151.2093
402,10224,13:50:29,165.177.84.130,170.239.240.95,53,DNS,Malware Download,Critical,Application,0.99,Detected Malware Download from internal source,CIRT Threat Intelligence Feeds,Singapore,Singapore,1.3521,103.8198,India,Bengaluru,12.9716,77.5946
401,64092,13:50:29,170.66.194.76,241.71.76.90,8080,DNS,SQL Injection,Critical,Application,0.87,Detected SQL Injection from external source,FireHOL IP Blacklist Aggregator Feeds,India,Bengaluru,12.9716,77.5946,Canada,Toronto,43.65107,-79.347015
400,70125,13:50:29,44.238.184.2,206.134.174.45,139,ICMP,Port Scan,Critical,Network,1.0,Detected Port Scan from internal source,DShield / SANS Internet Storm Center Logs,India,Mumbai,19.076,72.8777,United Kingdom,London,51.5074,-0.1278
399,14392,13:50:29,132.50.95.18,248.118.176.188,80,DNS,Botnet Activity,Critical,Web,1.0,Detected Botnet Activity from external source,CIRT Threat Intelligence Feeds,Germany,Frankfurt,50.1109,8.6821,Australia,Sydney,-33.8688,151.2093
398,99859,13:50:29,40.129.43.65,184.232.109.74,53,DNS,DNS Tunneling,Critical,Network,0.99,Detected DNS Tunneling from internal source,CAIDA UCSD Network Telescope,Canada,Toronto,43.65107,-79.347015,Brazil,São Paulo,-23.5505,-46.6333
397,52431,13:50:29,128.4.122.80,183.79.65.116,22,HTTP,Port Scan,Critical,Endpoint,0.98,Detected Port Scan from internal source,RIPE Atlas Measurement Data,Germany,Frankfurt,50.1109,8.6821,India,Mumbai,19.076,72.8777
396,12304,13:25:07,207.44.69.238,14.218.246.40,445,TCP,DNS Tunneling,Critical,Web,0.99,Detected DNS Tunneling from external source,CERT NetFlow & Incident Datasets,United States,New York,40.7128,-74.006,Germany,Frankfurt,50.1109,8.6821
395,26534,13:25:05,120.253.59.65,4.77.38.176,123,DNS,Brute Force,Critical,DNS,1.0,Detected Brute Force from external source,OpenThreatExchange (AlienVault OTX) Data Pulses,Australia,Sydney,-33.8688,151.2093,Brazil,São Paulo,-23.5505,-46.6333
394,17809,13:25:05,79.87.101.229,81.225.168.189,5432,HTTP,Port Scan,Critical,Application,0.91,Detected Port Scan from external source,Team Cymru Malware & ASN Intelligence,United Kingdom,London,51.5074,-0.1278,India,Mumbai,19.076,72.8777
393,28004,13:25:05,77.231.69.9,138.217.227.191,5432,UDP,DDoS Attack,Critical,Endpoint,0.94,Detected DDoS Attack from external source,Honeynet Project Honeypot Datasets,Canada,Toronto,43.65107,-79.347015,South Africa,Johannesburg,-26.2041,28.0473
392,38143,13:25:05,48.203.162.231,47.127.139.68,25,HTTP,Ransomware,Critical,Email,0.99,Detected Ransomware from external source,DShield / SANS Internet Storm Center Logs,Australia,Sydney,-33.8688,151.2093,South Africa,Johannesburg,-26.2041,28.0473
391,96271,13:25:05,124.238.200.137,246.61.197.54,21,HTTP,Man-in-the-Middle,Critical,Email,0.94,Detected Man-in-the-Middle from external source,Honeynet Project Honeypot Datasets,Germany,Frankfurt,50.1109,8.6821,Brazil,São Paulo,-23.5505,-46.6333
390,81251,13:25:05,188.232.205.142,173.70.180.249,139,HTTPS,Zero-Day Exploit,Critical,Web,1.0,Detected Zero-Day Exploit from external source,CERT NetFlow & Incident Datasets,Singapore,Singapore,1.3521,103.8198,United States,New York,40.7128,-74.006
389,35770,13:25:05,154.133.178.137,49.16.59.162,21,ICMP,Ransomware,Critical,Application,0.95,Detected Ransomware from internal source,RIPE Atlas Measurement Data,United Kingdom,London,51.5074,-0.1278,United States,New York,40.7128,-74.006
388,65871,13:25:05,139.60.239.131,136.238.146.6,5432,HTTPS,Phishing,Critical,Network,0.99,Detected Phishing from internal source,CAIDA UCSD Network Telescope,Australia,Sydney,-33.8688,151.2093,Brazil,São Paulo,-23.5505,-46.6333
387,46327,13:25:05,248.70.225.214,154.215.68.120,25,TCP,Brute Force,Critical,Endpoint,1.0,Detected Brute Force from external source,OpenThreatExchange (AlienVault OTX) Data Pulses,South Africa,Johannesburg,-26.2041,28.0473,Australia,Sydney,-33.8688,151.2093
386,14187,13:25:05,128.152.176.145,205.94.30.48,22,HTTPS,Zero-Day Exploit,High,Web,0.77,Detected Zero-Day Exploit from external source,CAIDA UCSD Network Telescope,Japan,Tokyo,35.6895,139.6917,Canada,Toronto,43.65107,-79.347015
385,45792,13:25:05,210.126.219.101,51.94.132.130,53,ICMP,Privilege Escalation,Critical,Application,0.99,Detected Privilege Escalation from external source,CERT NetFlow & Incident Datasets,Brazil,São Paulo,-23.5505,-46.6333,India,Mumbai,19.076,72.8777
384,55124,13:25:03,88.197.67.211,106.65.8.163,22,ICMP,Zero-Day Exploit,Critical,Endpoint,0.92,Detected Zero-Day Exploit from internal source,Team Cymru Malware & ASN Intelligence,Singapore,Singapore,1.3521,103.8198,Japan,Tokyo,35.6895,139.6917
383,14151,13:25:03,209.218.95.142,210.174.171.203,21,ICMP,Zero-Day Exploit,Critical,Network,0.98,Detected Zero-Day Exploit from internal source,Abuse.ch Threat Feeds,Brazil,São Paulo,-23.5505,-46.6333,India,Bengaluru,12.9716,77.5946
382,67202,13:25:03,164.115.30.53,17.129.205.142,21,UDP,DNS Tunneling,Critical,Network,0.99,Detected DNS Tunneling from external source,Spamhaus DROP / EDROP Threat Feeds,Singapore,Singapore,1.3521,103.8198,United Kingdom,London,51.5074,-0.1278
381,67852,13:25:01,68.31.126.71,167.60.9.82,123,HTTP,Port Scan,Critical,Network,0.99,Detected Port Scan from external source,Abuse.ch Threat Feeds,Australia,Sydney,-33.8688,151.2093,Germany,Frankfurt,50.1109,8.6821
380,98506,13:24:59,102.254.120.129,238.161.109.41,3306,HTTPS,SQL Injection,Critical,Network,0.96,Detected SQL Injection from external source,MAWI Packet Trace Archive,Australia,Sydney,-33.8688,151.2093,South Africa,Johannesburg,-26.2041,28.0473
379,52222,13:24:59,243.214.228.185,55.166.25.143,3306,UDP,Man-in-the-Middle,Critical,Application,0.94,Detected Man-in-the-Middle from internal source,OpenThreatExchange (AlienVault OTX) Data Pulses,United Kingdom,London,51.5074,-0.1278,India,Bengaluru,12.9716,77.5946
378,48657,13:24:59,154.143.6.200,48.123.10.195,80,HTTP,Zero-Day Exploit,Critical,Application,1.0,Detected Zero-Day Exploit from internal source,CAIDA UCSD Network Telescope,Germany,Frankfurt,50.1109,8.6821,Canada,Toronto,43.65107,-79.347015
377,97839,13:24:59,96.61.117.239,87.129.88.77,8080,HTTPS,Privilege Escalation,Critical,Application,0.98,Detected Privilege Escalation from external source,OpenThreatExchange (AlienVault OTX) Data Pulses,Japan,Tokyo,35.6895,139.6917,India,Bengaluru,12.9716,77.5946
376,38275,13:24:59,251.57.84.114,48.219.173.105,3306,HTTP,Brute Force,Critical,DNS,1.0,Detected Brute Force from external source,Shadowserver Foundation Public Datasets,South Africa,Johannesburg,-26.2041,28.0473,India,Bengaluru,12.9716,77.5946
375,42453,13:24:57,60.91.25.102,149.194.192.3,53,ICMP,Privilege Escalation,Critical,Endpoint,0.9,Detected Privilege Escalation from external source,CERT NetFlow & Incident Datasets,Germany,Frankfurt,50.1109,8.6821,India,Bengaluru,12.9716,77.5946
374,15734,13:24:57,145.105.133.83,105.152.121.241,139,TCP,Malware Download,Critical,Network,0.94,Detected Malware Download from external source,GreyNoise Attack Source Intelligence,United Kingdom,London,51.5074,-0.1278,Brazil,São Paulo,-23.5505,-46.6333
373,41445,13:24:57,52.136.71.248,29.53.128.254,3306,DNS,DNS Tunneling,Critical,DNS,1.0,Detected DNS Tunneling from internal source,FireHOL IP Blacklist Aggregator Feeds,India,Bengaluru,12.9716,77.5946,United Kingdom,London,51.5074,-0.1278
372,80838,13:24:57,121.241.4.128,234.100.118.173,445,ICMP,Brute Force,Critical,Network,1.0,Detected Brute Force from internal source,Honeynet Project Honeypot Datasets,United States,New York,40.7128,-74.006,Japan,Tokyo,35.6895,139.6917
371,66675,13:24:57,75.247.99.150,180.19.146.18,8080,DNS,Ransomware,Critical,Endpoint,1.0,Detected Ransomware from internal source,FireHOL IP Blacklist Aggregator Feeds,South Africa,Johannesburg,-26.2041,28.0473,India,Bengaluru,12.9716,77.5946
370,71350,13:24:57,135.99.3.141,8.148.77.171,5432,HTTP,Phishing,Critical,Network,0.99,Detected Phishing from external source,Honeynet Project Honeypot Datasets,Canada,Toronto,43.65107,-79.347015,Brazil,São Paulo,-23.5505,-46.6333
369,49690,13:24:57,145.146.18.154,90.154.180.163,80,ICMP,Brute Force,Critical,Application,1.0,Detected Brute Force from internal source,CAIDA UCSD Network Telescope,United Kingdom,London,51.5074,-0.1278,United States,San Francisco,37.7749,-122.4194
368,18329,13:24:57,121.34.86.252,235.58.121.230,123,HTTP,XSS Attempt,Critical,Network,0.98,Detected XSS Attempt from internal source,RIPE Atlas Measurement Data,Canada,Toronto,43.65107,-79.347015,India,Bengaluru,12.9716,77.5946
367,87360,13:24:57,98.72.182.238,134.227.175.59,22,DNS,Man-in-the-Middle,Critical,Network,0.99,Detected Man-in-the-Middle from internal source,Honeynet Project Honeypot Datasets,South Africa,Johannesburg,-26.2041,28.0473,Germany,Frankfurt,50.1109,8.6821
366,81361,13:24:57,94.86.101.23,179.51.225.179,8080,TCP,Malware Download,Critical,Network,1.0,Detected Malware Download from internal source,Honeynet Project Honeypot Datasets,Japan,Tokyo,35.6895,139.6917,Germany,Frankfurt,50.1109,8.6821
365,91444,13:24:57,170.160.2.108,209.54.233.209,5432,TCP,Zero-Day Exploit,Critical,Email,0.95,Detected Zero-Day Exploit from internal source,CERT NetFlow & Incident Datasets,Brazil,São Paulo,-23.5505,-46.6333,Germany,Frankfurt,50.1109,8.6821
364,33546,13:24:57,93.244.98.212,247.199.20.6,5432,HTTP,DDoS Attack,Critical,Endpoint,0.86,Detected DDoS Attack from internal source,MAWI Packet Trace Archive,Germany,Frankfurt,50.1109,8.6821,India,Bengaluru,12.9716,77.5946
363,78113,13:24:57,236.31.195.46,193.48.155.234,53,UDP,Data Exfiltration,Critical,DNS,0.99,Detected Data Exfiltration from external source,CAIDA UCSD Network Telescope,United States,New York,40.7128,-74.006,India,Mumbai,19.076,72.8777
362,12579,13:24:57,120.79.90.144,57.195.156.213,445,HTTP,Brute Force,Critical,Application,0.99,Detected Brute Force from external source,Abuse.ch Threat Feeds,India,Bengaluru,12.9716,77.5946,Japan,Tokyo,35.6895,139.6917
361,96745,13:24:57,180.104.107.28,142.30.124.183,123,HTTP,SQL Injection,Critical,DNS,1.0,Detected SQL Injection from external source,Shadowserver Foundation Public Datasets,United States,New York,40.7128,-74.006,India,Bengaluru,12.9716,77.5946
360,45434,13:24:57,11.181.198.218,57.71.13.79,53,TCP,Phishing,Critical,Email,0.98,Detected Phishing from external source,Rapid7 Project Sonar,Australia,Sydney,-33.8688,151.2093,Singapore,Singapore,1.3521,103.8198
359,93901,13:24:55,194.1.18.157,253.76.69.48,53,HTTPS,Man-in-the-Middle,Critical,DNS,0.95,Detected Man-in-the-Middle from internal source,MAWI Packet Trace Archive,South Africa,Johannesburg,-26.2041,28.0473,United Kingdom,London,51.5074,-0.1278
358,41029,13:24:55,40.28.135.77,241.97.18.180,139,HTTPS,Phishing,Critical,Network,0.96,Detected Phishing from external source,RIPE Atlas Measurement Data,Australia,Sydney,-33.8688,151.2093,Japan,Tokyo,35.6895,139.6917
357,70893,13:24:55,19.202.49.121,165.225.10.3,22,ICMP,Malware Download,Medium,Web,0.7,Detected Malware Download from internal source,Honeynet Project Honeypot Datasets,Japan,Tokyo,35.6895,139.6917,Canada,Toronto,43.65107,-79.347015
356,91378,13:24:55,254.91.193.24,49.229.143.174,3306,HTTPS,Malware Download,Critical,DNS,0.88,Detected Malware Download from external source,CIRT Threat Intelligence Feeds,United Kingdom,London,51.5074,-0.1278,South Africa,Johannesburg,-26.2041,28.0473
355,15970,13:24:55,140.220.248.182,230.10.190.188,5432,ICMP,Zero-Day Exploit,Critical,DNS,0.98,Detected Zero-Day Exploit from internal source,DShield / SANS Internet Storm Center Logs,Japan,Tokyo,35.6895,139.6917,United States,New York,40.7128,-74.006
354,97982,13:24:55,33.186.253.209,149.251.213.247,139,HTTPS,XSS Attempt,Critical,Network,1.0,Detected XSS Attempt from internal source,RIPE Atlas Measurement Data,Brazil,São Paulo,-23.5505,-46.6333,Australia,Sydney,-33.8688,151.2093
353,14672,13:24:55,216.60.7.209,17.37.193.136,53,HTTP,Data Exfiltration,Critical,Web,1.0,Detected Data Exfiltration from internal source,Spamhaus DROP / EDROP Threat Feeds,South Africa,Johannesburg,-26.2041,28.0473,Japan,Tokyo,35.6895,139.6917
352,63500,13:24:55,90.20.121.101,104.84.58.194,53,HTTP,Botnet Activity,Critical,Web,0.93,Detected Botnet Activity from external source,Abuse.ch Threat Feeds,Brazil,São Paulo,-23.5505,-46.6333,United Kingdom,London,51.5074,-0.1278
351,10587,13:24:53,137.166.142.178,219.155.179.86,80,ICMP,Man-in-the-Middle,Critical,Application,0.99,Detected Man-in-the-Middle from internal source,RIPE Atlas Measurement Data,Canada,Toronto,43.65107,-79.347015,India,Mumbai,19.076,72.8777
350,31584,13:24:53,229.47.33.87,167.27.240.139,22,TCP,Botnet Activity,Critical,Web,0.99,Detected Botnet Activity from internal source,RIPE Atlas Measurement Data,Canada,Toronto,43.65107,-79.347015,Germany,Frankfurt,50.1109,8.6821
349,19927,13:24:53,240.185.126.124,111.245.115.194,25,UDP,Zero-Day Exploit,Critical,Endpoint,1.0,Detected Zero-Day Exploit from internal source,Shadowserver Foundation Public Datasets,United States,New York,40.7128,-74.006,Singapore,Singapore,1.3521,103.8198
348,50295,13:24:53,210.245.43.33,142.25.73.55,5432,HTTPS,Malware Download,Critical,DNS,1.0,Detected Malware Download from external source,Honeynet Project Honeypot Datasets,Singapore,Singapore,1.3521,103.8198,Australia,Sydney,-33.8688,151.2093
347,26614,13:24:53,104.126.93.75,103.127.193.183,25,HTTPS,Botnet Activity,Critical,Email,1.0,Detected Botnet Activity from internal source,CAIDA UCSD Network Telescope,United Kingdom,London,51.5074,-0.1278,Germany,Frankfurt,50.1109,8.6821
346,59639,13:24:53,36.118.237.119,50.164.45.69,25,HTTP,SQL Injection,Critical,Endpoint,0.97,Detected SQL Injection from external source,Rapid7 Project Sonar,India,Mumbai,19.076,72.8777,South Africa,Johannesburg,-26.2041,28.0473
345,78654,13:24:53,223.248.59.202,115.205.245.27,22,HTTP,Man-in-the-Middle,Critical,DNS,0.99,Detected Man-in-the-Middle from external source,DShield / SANS Internet Storm Center Logs,India,Bengaluru,12.9716,77.5946,Singapore,Singapore,1.3521,103.8198
344,84181,13:24:52,107.220.34.190,42.251.32.146,139,ICMP,Malware Download,Critical,Application,0.99,Detected Malware Download from external source,MAWI Packet Trace Archive,Germany,Frankfurt,50.1109,8.6821,Brazil,São Paulo,-23.5505,-46.6333
343,47794,13:24:52,26.155.186.35,135.171.27.68,21,UDP,Botnet Activity,Critical,DNS,0.99,Detected Botnet Activity from internal source,CERT NetFlow & Incident Datasets,India,Mumbai,19.076,72.8777,Singapore,Singapore,1.3521,103.8198
342,41775,13:24:52,78.249.81.112,191.244.161.211,25,TCP,SQL Injection,Critical,DNS,0.99,Detected SQL Injection from internal source,Team Cymru Malware & ASN Intelligence,India,Mumbai,19.076,72.8777,Japan,Tokyo,35.6895,139.6917
341,48346,13:24:52,149.174.70.169,130.57.22.201,139,ICMP,Ransomware,Critical,Network,1.0,Detected Ransomware from internal source,MAWI Packet Trace Archive,Singapore,Singapore,1.3521,103.8198,Australia,Sydney,-33.8688,151.2093
340,72513,13:24:52,169.59.183.24,117.41.84.74,80,DNS,Zero-Day Exploit,Critical,DNS,0.98,Detected Zero-Day Exploit from internal source,Shadowserver Foundation Public Datasets,India,Bengaluru,12.9716,77.5946,Japan,Tokyo,35.6895,139.6917
339,73292,13:24:52,37.3.8.41,18.179.30.45,123,UDP,Botnet Activity,Critical,DNS,0.94,Detected Botnet Activity from internal source,Honeynet Project Honeypot Datasets,Canada,Toronto,43.65107,-79.347015,Japan,Tokyo,35.6895,139.6917
338,41317,13:24:52,109.160.6.255,86.114.214.31,22,TCP,Brute Force,Critical,DNS,0.97,Detected Brute Force from internal source,Abuse.ch Threat Feeds,South Africa,Johannesburg,-26.2041,28.0473,Japan,Tokyo,35.6895,139.6917
337,53645,13:24:52,245.251.6.5,239.183.241.81,21,HTTPS,Botnet Activity,Critical,Endpoint,1.0,Detected Botnet Activity from external source,Rapid7 Project Sonar,United States,San Francisco,37.7749,-122.4194,Australia,Sydney,-33.8688,151.2093
